setare_viteza_operare,setare_sarcina_utila,senz_temperatura_articulatie_3,senz_vibratii_efector_final,senz_curent_consumat_motor_1,ore_functionare_de_la_revizie,reteta_productie_activa,prob_cerere_piesa_mecanica_24h,prob_cerere_piesa_electrica_24h,estimare_calitate_produs_finit,estimare_timp_ciclu_secunde
97.01,9.7,53.58,1.2636,11.04,323.4,1,0.05,0.02,82.02,12.64
86.87,9.63,48.85,1.0193,10.71,322.5,2,0.05,0.02,88.25,12.62
61.72,7.65,48.92,1.0366,9.05,322.7,1,0.05,0.02,88.62,12.81
65.88,8.84,49.89,0.8044,10.12,322.9,2,0.05,0.02,92.34,12.8
73.11,8.62,52.3,1.049,9.78,324.5,2,0.05,0.02,87.97,12.69
71.21,3.59,46.46,1.0722,5.36,327.5,1,0.05,0.02,88.69,12.71
78.55,5.85,49.86,1.1723,7.36,327.0,0,0.05,0.02,86.37,12.9
86.32,6.11,50.31,1.0291,7.72,328.3,1,0.05,0.02,89.19,12.78
78.98,5.79,51.67,1.0415,7.62,328.3,0,0.05,0.02,85.14,12.72
83.35,1.71,52.32,1.1555,3.44,332.8,2,0.05,0.02,85.78,12.72
77.93,3.45,46.79,0.8509,5.26,333.1,2,0.05,0.02,90.09,12.84
69.93,5.58,49.03,1.1698,7.24,334.2,0,0.05,0.02,86.13,12.88
57.85,7.54,48.8,1.0068,9.13,335.3,0,0.05,0.02,88.7,12.88
56.67,1.29,49.72,0.818,3.3,335.7,1,0.05,0.02,89.84,12.88
77.87,8.18,51.72,0.9315,9.24,335.4,1,0.05,0.02,86.42,12.69
94.64,7.19,49.32,1.1708,8.66,334.0,0,0.05,0.02,86.16,12.74
75.49,3.2,45.26,1.151,5.4,337.0,2,0.05,0.02,85.86,12.74
60.79,4.35,46.58,0.816,5.9,340.7,1,0.05,0.02,89.37,13.07
84.33,2.44,50.11,1.0144,4.58,339.9,2,0.05,0.02,88.97,12.85
85.42,0.9,49.47,1.3577,3.01,340.2,2,0.05,0.02,85.94,12.75
86.46,2.56,51.12,1.106,4.28,340.5,0,0.05,0.02,86.73,12.83
85.26,4.66,51.03,1.0408,6.41,342.5,2,0.05,0.02,86.94,12.95
95.9,1.78,51.25,1.1099,3.49,343.4,2,0.05,0.02,87.29,12.54
50.22,9.14,48.26,0.8349,9.92,342.5,1,0.05,0.02,85.65,12.77
70.35,1.37,49.18,1.1102,3.22,345.1,1,0.05,0.02,85.55,12.81
81.29,2.3,48.88,0.9914,4.03,348.3,1,0.05,0.02,87.27,12.92
86.17,4.82,50.74,1.108,6.53,346.3,2,0.05,0.02,86.3,12.82
96.33,7.64,52.48,1.1825,9.67,349.7,1,0.05,0.02,87.94,12.83
58.18,1.37,49.7,1.0563,3.26,348.2,2,0.05,0.02,85.28,12.83
87.87,6.1,49.07,1.0865,7.59,349.1,1,0.05,0.02,87.73,12.93
95.91,9.53,53.04,1.0851,10.77,353.2,0,0.05,0.02,89.48,12.84
92.04,2.6,52.48,1.1142,4.44,353.3,0,0.05,0.02,86.34,12.75
90.65,7.04,51.4,1.2563,8.18,355.0,0,0.05,0.02,82.69,12.89
70.11,0.54,48.89,0.9363,2.68,354.1,0,0.05,0.02,89.41,12.66
62.47,2.33,48.21,0.9073,4.36,354.9,0,0.05,0.02,93.16,12.77
65.19,9.99,47.7,1.1554,10.96,354.5,2,0.05,0.02,90.96,12.78
55.83,9.86,49.1,0.9137,10.78,357.9,0,0.05,0.02,92.98,12.67
57.37,1.62,48.14,0.9105,3.52,358.6,0,0.05,0.02,89.35,12.56
57.09,4.83,48.13,0.9642,6.55,357.9,2,0.05,0.02,86.73,12.6
96.2,7.99,49.41,1.0383,9.18,358.9,2,0.05,0.02,85.35,12.86
76.64,8.41,48.78,0.9521,9.67,361.6,1,0.05,0.02,89.52,12.83
84.29,8.01,49.03,1.1711,9.51,360.8,1,0.05,0.02,86.81,12.84
95.35,2.82,52.32,1.1168,4.88,363.6,1,0.05,0.02,86.49,12.66
51.09,3.21,45.84,0.98,5.26,366.4,1,0.05,0.02,86.16,12.74
71.69,5.91,47.51,1.0227,7.55,364.0,0,0.05,0.02,86.28,12.84
70.43,0.66,49.38,0.9767,2.76,368.2,1,0.05,0.02,89.45,12.67
99.11,2.86,52.04,1.2372,4.54,369.2,2,0.05,0.02,89.17,13.01
77.94,2.36,50.55,1.0793,4.49,370.8,1,0.05,0.02,87.59,12.84
95.3,2.68,51.83,1.1463,4.79,371.9,1,0.05,0.02,83.95,12.61
68.78,1.02,48.15,0.9461,2.91,368.2,1,0.05,0.02,87.35,12.77
77.7,8.08,46.52,1.2252,9.42,371.3,0,0.05,0.02,81.65,12.84
50.82,6.67,45.87,0.8727,8.11,372.8,2,0.05,0.02,87.81,12.93
66.84,7.5,47.3,1.0638,9.17,372.0,1,0.05,0.02,88.84,12.82
72.31,9.74,51.99,0.9612,10.58,376.9,0,0.05,0.02,91.68,12.87
55.16,5.46,48.48,0.9483,7.6,376.2,0,0.05,0.02,91.44,12.67
79.61,9.34,50.82,1.0174,10.59,375.6,0,0.05,0.02,90.26,12.95
60.79,6.39,48.5,1.04,8.28,377.8,0,0.05,0.02,91.67,12.73
65.52,9.06,49.93,1.0293,10.53,380.6,2,0.05,0.02,87.65,12.66
50.08,6.03,48.56,0.8928,7.31,380.7,0,0.05,0.02,88.91,12.67
68.41,3.9,50.93,1.0429,5.69,381.9,0,0.05,0.02,85.81,12.75
62.58,1.35,50.94,1.0446,3.47,379.8,1,0.05,0.02,86.68,12.84
77.92,2.67,50.15,1.0926,4.61,384.6,1,0.05,0.02,86.04,12.78
58.46,6.8,47.44,0.9582,8.47,381.5,1,0.05,0.02,87.07,12.77
81.77,8.95,50.46,1.0924,10.31,382.9,0,0.05,0.02,86.0,12.82
67.55,6.98,48.47,1.0534,8.83,383.6,2,0.05,0.02,87.49,12.92
95.99,4.25,55.68,1.1814,5.79,388.6,2,0.05,0.02,87.61,12.98
88.76,0.54,49.86,1.1194,2.68,387.1,2,0.05,0.02,84.56,12.93
94.85,7.74,55.5,1.1037,9.65,387.4,2,0.05,0.02,87.78,12.68
88.92,7.42,51.05,1.0431,9.09,390.4,1,0.05,0.02,90.62,12.83
65.09,4.67,49.34,1.0107,6.42,392.6,1,0.05,0.02,89.52,12.75
58.49,4.22,46.88,1.024,5.89,389.5,2,0.05,0.02,86.69,12.93
58.46,5.3,48.1,1.12,7.03,393.8,1,0.05,0.02,90.06,12.9
76.94,7.61,50.75,1.1165,9.16,394.2,0,0.05,0.02,86.4,13.08
76.89,5.63,49.43,1.1274,7.34,392.8,2,0.05,0.02,84.16,12.71
75.83,6.07,49.19,1.164,7.85,396.2,1,0.05,0.02,81.14,12.79
70.16,3.69,50.2,1.0407,5.62,394.2,2,0.05,0.02,90.8,12.89
74.16,3.34,51.1,0.9815,5.48,397.3,0,0.05,0.02,87.44,12.97
52.46,2.4,48.34,0.9415,4.45,400.2,0,0.05,0.02,87.94,12.94
50.31,0.58,46.22,0.9979,2.75,397.5,2,0.05,0.02,84.75,12.85
82.25,8.64,52.02,1.1942,9.91,400.4,2,0.05,0.02,84.9,12.83
85.54,3.59,52.21,1.113,5.22,403.3,2,0.05,0.02,85.06,13.06
52.94,7.27,48.93,0.9795,8.91,403.7,2,0.05,0.02,87.61,12.89
91.95,0.87,53.4,1.2218,3.19,401.5,1,0.05,0.02,87.94,12.86
86.8,9.43,50.0,1.0693,10.86,404.3,0,0.05,0.02,89.11,12.8
68.34,5.18,49.44,0.8219,6.81,407.9,0,0.05,0.02,94.48,13.0
90.01,6.04,51.89,0.9665,7.73,408.4,1,0.05,0.02,91.48,12.85
71.8,3.53,51.42,0.9957,5.54,405.1,1,0.05,0.02,89.72,12.71
62.71,4.83,46.47,0.9817,6.48,407.6,0,0.05,0.02,88.12,12.88
84.5,7.05,50.96,1.0402,8.38,410.7,2,0.05,0.02,89.6,12.8
57.88,9.98,50.95,1.0181,11.46,411.9,2,0.05,0.02,89.77,12.54
58.15,5.15,48.46,0.9303,6.91,410.2,0,0.05,0.02,87.97,12.68
89.3,0.95,50.09,1.1476,3.03,413.4,2,0.05,0.02,85.71,12.91
87.6,3.43,51.76,0.9958,5.67,411.1,0,0.05,0.02,87.71,12.78
85.86,4.16,50.98,1.1267,6.12,416.1,0,0.05,0.02,87.86,12.79
71.04,6.6,50.5,0.9727,8.28,414.3,2,0.05,0.02,89.13,12.93
77.52,6.9,51.25,1.3179,8.42,417.2,0,0.05,0.02,85.45,13.05
99.26,9.33,52.83,1.0982,10.43,416.0,2,0.05,0.02,88.41,13.09
62.74,1.92,48.19,0.8583,3.89,416.4,2,0.05,0.02,92.87,12.99
87.04,5.16,50.55,0.957,6.91,418.2,1,0.05,0.02,90.9,12.94
54.78,7.64,49.57,1.2064,9.22,420.1,0,0.05,0.02,84.63,12.93
68.73,6.5,49.75,1.0986,7.83,423.9,0,0.05,0.02,86.72,12.76
95.74,3.0,52.31,1.0483,4.81,420.4,0,0.05,0.02,87.4,12.78
80.61,5.59,47.59,1.0468,7.13,424.0,2,0.05,0.02,90.95,13.02
78.85,6.26,50.9,0.9495,7.61,426.6,1,0.05,0.02,88.65,12.77
80.86,9.06,50.14,1.1134,10.45,423.7,1,0.05,0.02,88.04,12.88
75.07,6.96,51.67,1.1218,8.41,426.7,2,0.05,0.02,85.07,12.79
90.67,0.77,52.3,1.0379,2.83,426.6,1,0.05,0.02,84.11,12.79
93.94,2.6,52.87,0.9868,4.53,426.7,0,0.05,0.02,87.81,12.77
51.04,8.47,46.22,0.828,9.79,430.8,0,0.05,0.02,89.88,12.91
95.89,0.57,53.82,1.1983,2.82,429.9,1,0.05,0.02,84.47,12.99
59.84,8.52,47.36,1.0841,9.87,431.2,0,0.05,0.02,85.7,12.78
60.92,2.06,49.89,1.0173,4.06,432.0,2,0.05,0.02,91.6,12.93
80.75,0.55,52.19,1.095,3.04,435.8,0,0.05,0.02,85.48,12.77
88.16,4.49,52.01,1.1493,6.3,433.2,0,0.05,0.02,83.89,13.2
74.88,7.62,52.09,1.0769,9.19,433.8,0,0.05,0.02,84.64,12.91
74.28,1.22,50.58,0.9051,3.48,436.1,0,0.05,0.02,89.25,12.86
91.34,5.68,50.75,1.1369,6.99,439.1,0,0.05,0.02,84.66,12.79
53.9,8.99,45.64,1.0329,10.35,438.4,1,0.05,0.02,85.93,12.84
93.24,3.42,50.72,1.036,5.3,440.0,0,0.05,0.02,90.96,13.04
52.37,5.02,48.86,1.0577,6.42,438.1,0,0.05,0.02,86.14,13.03
56.84,6.77,50.21,1.1732,8.3,443.6,2,0.05,0.02,86.19,12.74
92.69,1.52,50.13,1.0347,3.83,441.1,0,0.05,0.02,87.94,12.8
94.9,1.1,51.82,1.1619,3.09,441.5,0,0.05,0.02,86.23,12.93
65.96,6.44,49.2,0.9363,8.65,444.2,1,0.05,0.02,90.43,12.97
97.46,3.21,52.67,1.1442,5.22,444.9,2,0.05,0.02,81.92,12.85
86.04,0.89,52.41,1.1349,3.04,448.2,2,0.05,0.02,85.04,13.09
87.35,9.41,52.87,0.9894,11.07,448.8,2,0.05,0.02,86.36,12.89
91.35,7.85,51.91,1.2956,9.57,446.5,1,0.05,0.02,82.02,12.94
66.33,1.82,50.98,1.0113,3.86,450.6,0,0.05,0.02,87.39,12.8
67.01,6.97,50.77,1.0074,8.44,450.5,2,0.05,0.02,87.39,12.84
70.5,9.96,49.83,1.0261,11.1,452.1,0,0.05,0.02,86.38,12.79
63.54,4.64,49.52,0.911,6.35,453.4,0,0.05,0.02,87.18,12.91
62.88,1.46,47.82,0.7717,3.61,454.9,1,0.05,0.02,90.44,12.81
90.67,9.74,51.29,1.1243,11.32,454.7,1,0.05,0.02,88.37,12.97
78.85,1.6,50.55,1.0352,3.64,457.0,2,0.05,0.02,87.42,12.69
65.59,6.76,50.61,0.9248,8.46,455.7,0,0.05,0.02,91.65,12.91
93.73,8.41,52.63,1.1962,9.93,457.3,1,0.05,0.02,87.72,12.71
72.48,7.0,52.66,1.1504,8.63,460.8,2,0.05,0.02,85.87,12.77
53.37,3.1,48.01,0.8595,4.73,461.1,1,0.05,0.02,92.82,13.02
75.5,6.55,50.76,0.9508,8.1,462.7,2,0.05,0.02,87.48,12.91
51.37,4.62,48.23,0.9615,6.18,463.1,2,0.05,0.02,86.2,12.94
53.23,8.5,48.86,0.887,9.93,461.8,2,0.05,0.02,89.85,13.04
99.99,2.85,50.31,1.4237,5.28,464.1,2,0.05,0.02,82.43,12.88
96.26,9.79,51.71,1.3303,10.96,462.1,0,0.05,0.02,80.84,12.86
77.21,5.37,54.64,0.9676,7.47,466.4,0,0.05,0.02,89.95,12.85
74.69,5.17,50.75,1.1057,6.79,466.8,2,0.05,0.02,88.04,12.78
61.69,0.72,49.1,1.0918,3.27,465.7,1,0.05,0.02,87.45,12.89
65.66,8.77,49.34,0.8243,9.86,468.8,1,0.05,0.02,87.67,12.84
57.19,5.74,47.85,0.8368,7.04,469.0,0,0.05,0.02,89.98,12.87
76.01,9.73,52.48,1.0184,11.06,468.3,1,0.05,0.02,91.25,12.73
50.72,7.08,47.91,1.0719,8.57,472.4,1,0.05,0.02,86.49,12.85
66.29,5.62,49.24,0.9874,7.25,473.3,1,0.05,0.02,88.33,12.92
93.85,8.77,50.0,1.2177,9.94,475.4,1,0.05,0.02,84.32,12.99
89.11,5.55,54.52,1.1437,7.3,476.8,1,0.05,0.02,86.26,12.83
76.02,8.48,51.23,1.3051,9.87,473.7,1,0.05,0.02,85.38,12.9
93.87,7.63,52.44,1.2041,8.98,478.6,0,0.05,0.02,87.0,13.07
75.84,6.66,49.88,1.2845,8.26,479.4,2,0.05,0.02,84.61,13.06
86.99,9.63,52.35,1.088,10.57,480.3,1,0.05,0.02,91.4,12.83
83.45,7.16,53.23,1.2185,9.03,480.6,2,0.05,0.02,84.35,13.03
70.73,3.53,51.51,0.9361,5.41,481.3,1,0.05,0.02,87.45,12.98
79.14,0.72,51.9,1.1143,3.14,480.7,0,0.05,0.02,85.58,12.76
78.1,3.42,51.57,1.1826,5.41,481.9,0,0.05,0.02,87.13,12.93
78.91,8.38,51.24,1.1679,9.73,485.0,0,0.05,0.02,86.95,12.99
80.84,3.03,52.04,1.1136,4.84,486.0,0,0.05,0.02,88.65,12.94
85.9,2.94,52.9,1.0222,5.0,486.0,2,0.05,0.02,84.82,13.06
60.05,4.62,50.03,1.1105,6.61,487.2,1,0.05,0.02,86.62,12.98
93.21,8.18,54.21,1.2018,9.47,485.1,2,0.05,0.02,84.98,12.88
76.14,6.11,50.74,1.1781,7.53,490.1,2,0.05,0.02,83.52,13.06
69.36,4.42,48.87,1.1937,6.2,489.5,0,0.05,0.02,85.74,12.9
64.01,7.05,49.99,0.8504,8.57,492.2,1,0.05,0.02,91.26,12.99
95.14,9.4,56.32,1.1739,10.7,489.7,2,0.05,0.02,82.37,12.94
73.97,1.1,50.62,1.0698,3.05,494.6,2,0.05,0.02,87.03,13.06
67.57,4.51,48.54,0.999,6.19,495.2,0,0.05,0.02,92.03,12.98
76.25,9.2,50.28,0.9551,10.71,493.3,0,0.05,0.02,87.82,13.1
67.0,9.32,51.47,1.0462,10.57,497.4,0,0.05,0.02,83.83,12.94
82.48,1.42,54.37,1.1149,3.22,498.6,2,0.05,0.02,84.78,12.91
98.44,9.67,52.31,1.1647,11.25,496.5,1,0.05,0.02,85.68,12.89
99.18,4.84,55.16,1.2495,6.97,499.3,2,0.05,0.02,84.68,12.93
59.46,4.75,49.16,0.9873,6.42,499.2,0,0.05,0.02,90.02,13.01
66.73,6.67,50.15,0.858,8.3,502.5,2,0.05,0.02,85.07,12.85
55.85,4.77,50.14,0.9771,6.77,500.4,0,0.05,0.02,83.91,12.86
62.03,7.62,52.56,1.0235,9.71,502.2,1,0.05,0.02,89.49,12.98
78.46,5.06,52.03,1.1312,6.54,504.9,0,0.05,0.02,83.88,12.95
77.81,7.36,50.66,1.1883,8.7,502.9,2,0.05,0.02,89.04,12.94
95.73,2.09,54.17,1.1103,4.39,504.8,1,0.05,0.02,88.64,12.92
60.61,0.77,48.02,0.8591,2.99,506.9,0,0.05,0.02,88.71,13.01
51.17,1.25,47.49,0.9957,3.41,506.9,2,0.05,0.02,87.6,12.91
86.32,8.51,49.82,1.259,9.85,508.1,2,0.05,0.02,83.55,12.93
84.07,6.86,51.09,1.0428,8.59,507.6,1,0.05,0.02,88.33,12.91
53.96,7.99,48.05,1.1035,9.25,508.3,1,0.05,0.02,87.98,13.01
72.61,4.98,50.76,1.1575,6.75,509.8,1,0.05,0.02,81.63,12.96
80.45,9.73,53.16,1.2925,11.22,512.8,1,0.05,0.02,85.66,12.91
62.99,8.6,49.19,1.0098,9.9,513.1,0,0.05,0.02,89.3,13.12
97.29,1.85,52.75,1.2838,3.65,512.0,1,0.05,0.02,83.71,12.87
94.55,4.27,53.85,1.1646,6.15,513.7,1,0.05,0.02,82.58,13.0
58.1,2.64,50.88,1.1163,4.73,517.9,1,0.05,0.02,87.5,12.97
84.61,8.2,53.78,1.22,10.0,516.0,2,0.05,0.02,88.16,12.85
63.51,1.63,50.06,1.1368,3.68,518.3,1,0.05,0.02,88.65,12.91
80.53,8.79,50.98,1.1726,10.47,518.8,0,0.05,0.02,84.88,13.01
74.71,1.28,51.42,1.0703,3.5,520.2,0,0.05,0.02,87.21,12.92
77.5,1.8,52.98,1.132,3.91,522.1,0,0.05,0.02,88.19,12.98
52.59,1.88,50.9,0.9202,4.23,521.4,0,0.05,0.02,89.52,12.79
73.34,8.92,51.45,1.0447,10.44,523.7,1,0.05,0.02,87.17,13.06
67.06,9.24,47.55,1.0013,10.57,524.3,0,0.05,0.02,87.82,12.88
50.43,7.92,48.2,1.15,9.63,524.4,0,0.05,0.02,88.7,12.92
97.71,6.0,55.34,1.3175,7.46,527.3,0,0.05,0.02,80.55,12.95
96.07,6.74,54.52,1.0772,8.24,529.5,0,0.05,0.02,85.89,13.0
98.78,1.69,54.73,1.3523,3.9,530.9,1,0.05,0.02,83.47,12.96
72.08,8.46,51.29,1.1053,9.81,529.7,0,0.05,0.02,86.23,12.99
63.0,6.73,49.64,1.0995,8.55,529.7,1,0.05,0.02,87.88,13.04
62.41,9.84,52.71,0.9206,11.16,529.2,0,0.05,0.02,88.0,13.01
97.82,6.17,53.88,1.3159,7.81,530.0,1,0.05,0.02,84.61,13.01
62.85,4.16,48.05,1.0328,6.22,534.9,2,0.05,0.02,87.25,13.08
61.61,5.86,51.33,1.0162,7.1,535.5,1,0.05,0.02,87.33,12.92
55.23,2.83,49.38,1.1506,5.26,536.4,2,0.05,0.02,84.92,12.95
66.35,4.08,50.71,1.1349,6.03,537.3,2,0.05,0.02,88.95,12.81
71.28,8.64,49.63,1.1222,9.99,536.4,1,0.05,0.02,83.33,13.0
91.0,7.75,51.13,1.3319,9.65,536.0,2,0.05,0.02,85.1,13.05
93.61,0.73,54.64,1.0665,2.91,540.3,0,0.05,0.02,88.6,12.97
86.53,7.62,53.68,0.9185,9.17,540.4,2,0.05,0.02,86.25,13.2
69.82,5.35,50.32,1.0743,7.44,541.3,0,0.05,0.02,86.66,12.91
69.51,1.37,54.98,1.0371,3.68,544.9,1,0.05,0.02,89.77,13.03
98.61,5.22,53.65,1.3962,7.24,545.3,2,0.05,0.02,82.26,12.98
85.28,3.72,52.26,1.1791,5.96,545.0,2,0.05,0.02,84.39,13.06
90.88,7.64,51.23,1.1118,9.47,543.0,2,0.05,0.02,88.34,12.91
72.31,3.03,50.15,1.0791,5.13,546.7,2,0.05,0.02,86.17,12.94
91.97,0.96,52.44,1.2688,3.16,547.8,1,0.05,0.02,83.75,13.13
51.88,8.65,48.67,0.987,10.18,549.3,2,0.05,0.02,89.07,13.04
68.53,8.23,51.32,1.1334,9.81,548.6,1,0.05,0.02,85.63,12.83
52.86,5.65,48.39,0.9986,7.36,548.4,2,0.05,0.02,85.25,12.91
58.25,6.53,48.69,0.8846,8.21,552.0,2,0.05,0.02,90.49,12.91
87.69,6.8,55.65,1.3056,8.37,554.5,1,0.05,0.02,82.89,13.08
67.25,9.43,53.07,0.9478,10.97,556.0,0,0.05,0.02,89.73,13.01
91.84,9.23,55.42,1.3155,10.68,552.4,2,0.05,0.02,82.56,13.12
64.93,6.0,50.5,1.0875,7.72,553.3,1,0.05,0.02,83.86,13.08
66.27,1.31,51.23,1.2393,3.51,554.2,1,0.05,0.02,85.18,13.07
78.01,6.16,49.65,1.1606,7.96,558.1,1,0.05,0.02,85.43,13.07
62.81,1.7,51.24,1.1178,4.31,557.4,2,0.05,0.02,86.44,12.86
96.19,8.17,54.91,1.3169,9.83,560.9,1,0.05,0.02,83.56,12.96
62.89,0.81,52.18,1.0163,2.68,561.0,2,0.05,0.02,91.26,13.0
78.83,4.29,52.7,1.2137,6.1,560.4,2,0.05,0.02,89.17,13.1
74.24,2.76,49.81,1.2483,4.87,564.6,0,0.05,0.02,83.96,13.07
81.07,9.63,52.33,1.12,10.9,562.7,2,0.05,0.02,84.94,13.07
86.65,4.4,52.94,1.1424,6.51,565.7,2,0.05,0.02,87.36,12.87
88.14,4.95,50.75,1.2848,6.7,568.0,0,0.05,0.02,80.36,13.13
79.71,0.58,49.58,1.2633,2.78,565.4,2,0.05,0.02,85.62,13.0
50.92,8.75,50.72,1.0634,9.95,569.5,0,0.05,0.02,88.31,13.06
54.14,2.27,50.93,1.1936,4.63,568.0,2,0.05,0.02,86.74,13.15
99.33,3.86,54.46,1.2545,6.22,570.8,0,0.05,0.02,83.24,13.28
62.06,7.38,53.75,0.9494,8.8,569.4,1,0.05,0.02,87.1,12.84
73.04,5.51,50.13,1.1607,7.35,572.3,1,0.05,0.02,83.84,13.07
74.86,1.81,49.9,1.2802,4.18,573.4,0,0.05,0.02,86.37,13.04
75.92,4.77,51.52,1.0907,6.89,573.1,1,0.05,0.02,87.97,13.18
61.64,6.97,48.3,1.17,8.54,573.4,1,0.05,0.02,84.95,13.26
75.47,6.51,53.72,1.0652,8.46,577.2,0,0.05,0.02,87.41,13.19
68.98,4.68,50.1,0.9742,6.88,574.2,2,0.05,0.02,88.97,13.34
53.58,8.7,48.49,1.2452,10.32,576.6,2,0.05,0.02,79.33,12.93
56.88,3.45,48.66,0.9854,5.39,577.9,0,0.05,0.02,86.36,13.1
69.22,6.35,55.01,1.0761,8.13,577.8,1,0.05,0.02,83.97,12.85
87.49,9.71,52.93,1.1177,11.34,579.1,2,0.05,0.02,87.24,13.23
57.05,3.41,50.25,1.0364,5.53,581.1,0,0.05,0.02,82.06,13.13
97.63,6.74,57.05,1.1699,8.61,580.5,1,0.05,0.02,87.18,12.97
70.84,1.69,51.86,1.1237,4.06,585.0,1,0.05,0.02,86.11,13.01
63.25,2.08,49.4,1.0975,4.03,584.9,0,0.05,0.02,88.93,13.06
85.27,8.08,51.97,1.1645,9.83,586.8,2,0.05,0.02,86.51,13.13
65.4,2.5,52.6,1.0548,4.86,585.7,1,0.05,0.02,86.01,13.15
73.57,9.32,55.14,1.2149,10.52,589.5,2,0.05,0.02,86.99,13.04
92.96,4.27,52.28,1.3049,6.13,589.1,1,0.05,0.02,83.53,13.08
83.97,3.75,54.1,1.1725,5.97,587.8,2,0.05,0.02,86.26,13.03
63.38,5.4,50.61,1.2245,7.53,590.2,1,0.05,0.02,88.47,13.01
56.34,6.76,51.78,0.9297,8.23,589.6,1,0.05,0.02,87.86,13.24
98.09,9.15,55.96,1.3701,10.76,595.0,0,0.05,0.02,84.12,13.21
55.63,0.81,51.46,1.2291,3.1,595.7,0,0.05,0.02,85.42,12.96
50.19,9.9,49.26,0.9801,11.35,597.0,0,0.05,0.02,88.5,13.1
72.07,1.31,52.95,1.2462,3.8,596.1,1,0.05,0.02,82.29,13.2
98.58,4.62,53.79,1.3769,6.5,598.7,0,0.05,0.02,83.7,13.14
54.65,5.64,49.94,1.1701,7.38,598.8,2,0.05,0.02,89.87,13.19
68.84,7.6,48.31,1.2164,9.3,599.9,0,0.05,0.02,86.33,13.0
57.58,7.81,52.48,1.0744,9.14,600.1,2,0.05,0.02,85.29,13.02
55.24,9.53,51.27,1.0225,10.83,598.3,1,0.05,0.02,89.77,13.17
77.31,4.51,50.43,1.2186,6.6,599.4,2,0.05,0.02,85.9,13.07
88.02,6.72,51.69,1.3329,8.4,603.7,0,0.05,0.02,85.62,13.18
89.61,1.97,53.18,1.1845,4.59,602.8,1,0.05,0.02,87.86,13.17
92.78,7.85,54.35,1.3125,9.63,605.4,0,0.05,0.02,83.39,13.2
74.71,7.96,52.22,1.1324,9.66,603.2,2,0.05,0.02,86.66,13.0
81.12,1.15,50.78,1.2808,3.49,607.2,2,0.05,0.02,84.03,13.05
97.39,6.62,56.15,1.38,8.08,609.7,1,0.05,0.02,81.36,13.11
53.93,7.12,48.06,0.9348,8.97,607.2,0,0.05,0.02,88.22,12.99
51.24,1.33,47.62,0.9202,3.41,608.2,1,0.05,0.02,91.36,13.17
99.39,5.57,53.71,1.2598,7.38,610.0,0,0.05,0.02,83.91,13.11
70.33,0.8,52.3,1.1033,3.2,612.3,1,0.05,0.02,85.47,12.8
78.32,4.15,53.39,1.1617,6.35,610.6,1,0.05,0.02,85.36,13.1
51.85,1.25,47.84,1.0098,3.34,615.2,1,0.05,0.02,90.01,13.23
63.16,3.11,50.66,0.9506,5.14,616.3,1,0.05,0.02,89.61,13.22
77.24,2.82,53.66,1.3138,4.78,615.0,2,0.05,0.02,86.32,13.12
95.44,3.63,53.4,1.0648,5.78,616.3,0,0.05,0.02,84.18,13.03
52.92,2.6,52.38,1.0847,4.73,617.6,1,0.05,0.02,86.5,13.18
93.8,7.85,55.3,1.1192,9.35,619.0,0,0.05,0.02,90.65,13.18
68.93,6.09,53.1,1.1761,8.05,618.6,2,0.05,0.02,88.12,13.16
94.77,0.81,54.95,1.2214,3.08,620.5,2,0.05,0.02,84.53,12.86
84.79,6.75,54.14,1.2872,8.33,620.2,2,0.05,0.02,84.94,13.08
86.21,2.26,51.27,1.2688,4.68,620.8,2,0.05,0.02,84.49,13.14
89.23,7.92,54.21,1.2936,9.41,624.9,2,0.05,0.02,82.18,13.2
81.33,2.74,54.45,1.2652,4.91,626.4,2,0.05,0.02,86.4,13.09
89.76,2.88,54.69,1.3278,5.22,623.4,1,0.05,0.02,78.73,13.07
51.62,2.8,49.34,1.0946,4.59,626.1,0,0.05,0.02,86.35,13.08
65.58,1.87,50.4,1.1424,4.12,626.8,2,0.05,0.02,86.6,13.02
97.84,7.03,57.74,1.3412,8.95,629.5,0,0.05,0.02,83.22,13.15
63.25,8.95,53.93,1.0391,10.33,631.1,0,0.05,0.02,83.82,12.98
89.31,9.4,56.68,1.1787,10.83,632.6,1,0.05,0.02,86.81,13.09
79.04,3.78,53.36,1.219,5.73,633.7,2,0.05,0.02,86.08,13.1
85.55,0.86,54.22,1.3284,2.71,634.3,1,0.05,0.02,83.62,13.19
95.99,4.49,55.93,1.3979,6.76,635.3,0,0.05,0.02,80.73,13.18
62.83,7.0,48.99,1.1271,8.84,634.1,0,0.05,0.02,85.64,13.16
93.06,5.89,54.02,1.3888,7.38,634.8,1,0.05,0.02,84.37,13.09
76.98,8.36,52.4,1.1332,9.86,637.2,1,0.05,0.02,87.87,13.18
58.09,3.16,52.53,1.2048,5.33,639.2,0,0.05,0.02,87.61,13.07
63.24,6.73,51.18,0.99,8.58,638.8,1,0.05,0.02,90.18,13.03
81.91,0.82,52.69,1.2777,3.11,638.2,2,0.05,0.02,88.34,12.99
51.09,3.68,51.51,0.94,5.69,640.8,0,0.05,0.02,85.87,13.03
57.12,4.28,50.31,0.9309,6.26,641.8,2,0.05,0.02,89.54,13.14
56.26,2.6,49.85,1.231,4.87,642.0,1,0.05,0.02,84.08,13.14
